frame,t_detik,occupancy,masuk,keluar,id_kumulatif
74,3.22,3,0,0,9
75,3.26,3,0,0,9
76,3.3,3,0,0,9
77,3.35,3,0,0,9
78,3.39,3,0,0,9
79,3.43,3,0,0,9
80,3.48,2,0,0,9
81,3.52,2,0,0,9
82,3.57,3,0,0,9
83,3.61,4,0,0,10
84,3.65,3,0,0,11
85,3.7,3,0,0,11
86,3.74,3,0,0,11
87,3.78,3,0,0,11
88,3.83,3,0,0,11
89,3.87,3,0,0,11
90,3.91,2,0,0,11
91,3.96,2,0,0,11
92,4.0,1,0,0,11
93,4.04,1,0,0,11
94,4.09,1,0,0,11
95,4.13,1,0,0,11
96,4.17,2,0,0,11
97,4.22,1,0,0,11
98,4.26,1,0,0,11
99,4.3,1,0,0,11
100,4.35,1,0,0,11
101,4.39,2,0,0,12
102,4.43,2,0,0,12
103,4.48,1,0,0,12
104,4.52,1,0,0,12
105,4.57,2,0,0,13
106,4.61,1,0,0,13
107,4.65,3,0,0,14
108,4.7,3,0,0,14
109,4.74,3,0,0,14
110,4.78,2,0,0,14
111,4.83,2,0,0,14
112,4.87,2,0,0,14
113,4.91,4,0,0,15
114,4.96,5,0,0,16
115,5.0,7,0,1,18
116,5.04,5,0,1,18
117,5.09,4,0,1,18
118,5.13,4,0,1,18
119,5.17,4,0,1,18
120,5.22,4,0,1,18
121,5.26,5,0,1,18
122,5.3,7,0,1,20
123,5.35,7,0,1,20
124,5.39,6,0,1,20
125,5.43,6,0,1,20
126,5.48,6,0,1,20
127,5.52,7,0,1,20
128,5.57,7,0,1,20
129,5.61,6,0,1,20
130,5.65,6,0,1,20
131,5.7,5,0,1,20
132,5.74,5,0,1,20
133,5.78,4,0,1,20
134,5.83,4,0,1,20
135,5.87,4,0,1,20
136,5.91,6,0,1,21
137,5.96,5,0,1,21
138,6.0,5,0,1,21
139,6.04,5,0,1,21
140,6.09,6,0,1,22
