epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,31.2998,1.73831,4.23512,0.01541,0.6535,0.29102,0.36496,0.14784,2.04744,2.8106,0.01851,0.00036,0.00036,0.00036
2,44.8588,1.72647,2.81624,0.01559,0.46632,0.35091,0.32874,0.11141,2.19325,2.74897,0.01973,0.0003737,0.0003737,0.0003737
